year,doy,hoursmin,fire_name,mtbs_fire_name,cause,size,class,latitude,longitude
2013,119,1400.0,MULHOLLAND,"",Missing/Undefined,1.0,B,34.10863,-118.72729
2013,122,600.0,SPRINGS,SPRINGS,Missing/Undefined,24238.0,G,34.200976,-118.969471
2013,134,1300.0,CIRCLE,"",Missing/Undefined,0.1,A,34.103914,-118.761625
2013,145,1800.0,DONMAR,"",Missing/Undefined,1.0,B,34.064219,-118.678628
2013,147,1800.0,CAMARILLO,"",Missing/Undefined,2.0,B,34.200706,-118.967356
2013,173,1300.0,ENCINAL,"",Missing/Undefined,3.0,B,34.06919,-118.87169
2013,189,800.0,OCEAN,"",Missing/Undefined,0.1,A,34.049711,-118.78714
2013,189,900.0,CASTRO,"",Missing/Undefined,2.0,B,34.085064,-118.782036
2013,196,1500.0,HEATHERCLIFF,"",Missing/Undefined,0.1,A,34.018403,-118.814208
2013,219,1500.0,AMBER,"",Missing/Undefined,1.0,B,34.158681,-118.687819
2013,230,1500.0,OLD,"","Equipment Use",162.0,D,34.18119,-118.7
2013,231,1600.0,CANYON,"",Missing/Undefined,1.0,B,34.14561,-118.605744
2013,233,1000.0,NAVAJO,"",Missing/Undefined,0.1,A,34.138853,-118.601014
2013,234,1300.0,MALIBU,"",Missing/Undefined,0.3,B,34.046592,-118.645742
2013,234,1400.0,BRONCO,"",Missing/Undefined,0.1,A,34.044408,-118.579544
2013,252,1800.0,"RAMBLA PACIFICA","",Missing/Undefined,0.8,B,34.05878,-118.65119
2013,257,1100.0,"PARKWAY CALABASAS","",Missing/Undefined,0.3,B,34.1514,-118.68289
2013,257,1400.0,"LOST HILL","",Miscellaneous,0.1,A,34.12656,-118.70464
2013,261,1600.0,VIRGENES,"","Equipment Use",3.6,B,34.10856,-118.7206
2013,265,1500.0,CORRAL,"",Miscellaneous,0.1,A,34.03647,-118.73689
2013,276,1000.0,SCHUEREN,"",Missing/Undefined,0.1,A,34.06864,-118.663481
2013,290,1400.0,WESTLAKE,"",Missing/Undefined,0.1,A,34.153525,-118.819594
2013,263,800.0,SANCTUARY,"",Missing/Undefined,27.0,C,34.459409,-118.85267
2013,80,1600.0,"","","Equipment Use",0.01,A,34.070728,-117.881276
2013,46,1600.0,"","",Arson,2.0,B,33.567584,-117.719309
2013,90,1800.0,"","",Miscellaneous,1.0,B,33.8178,-117.372317
2013,61,1800.0,"","",Miscellaneous,1.0,B,33.942183,-117.5851
2013,86,1700.0,"","",Arson,0.01,A,33.59352,-117.688777
2013,18,2000.0,"","",Missing/Undefined,0.1,A,33.697367,-117.355917
2013,46,1800.0,"","",Missing/Undefined,0.1,A,34.46985,-117.59035
2013,88,1500.0,"","","Debris Burning",0.1,A,34.416583,-117.498983
2013,88,1400.0,"","",Missing/Undefined,0.1,A,33.770651,-117.876096
2013,141,1700.0,"VAN BUREN BL / JURUPA RD","",Missing/Undefined,1.0,B,33.99705,-117.4855
2013,141,1600.0,EVANS,"",Missing/Undefined,20.0,C,33.917183,-117.327283
2013,177,1100.0,"SILVER ROCK","",Smoking,1.0,B,34.4248,-117.616217
2013,88,1200.0,"","",Missing/Undefined,0.25,A,33.946583,-117.298217
2013,41,1400.0,"","",Miscellaneous,10.0,C,35.028155,-118.078453
2013,59,1400.0,"","",Miscellaneous,1.0,B,33.991933,-117.396917
2013,14,1500.0,"","",Missing/Undefined,0.1,A,33.98245,-117.375705
2013,15,1300.0,"","",Miscellaneous,1.0,B,33.983467,-117.484133
2013,77,1700.0,"","",Missing/Undefined,0.12,A,34.542755,-118.030411
2013,93,1300.0,"","","Equipment Use",1.0,B,33.767126,-117.823288
2013,106,1400.0,"SUNNYMEAD RANCH PY  MOVA","",Missing/Undefined,0.1,A,33.969017,-117.25255
2013,138,1900.0,"","",Smoking,0.01,A,33.668695,-117.848586
2013,106,1800.0,"","",Miscellaneous,1.0,B,33.650699,-117.950335
2013,132,1800.0,"","",Miscellaneous,0.25,A,33.63042,-117.698867
2013,113,1600.0,"COVELLO ST  JRPV","",Smoking,0.1,A,33.986333,-117.42835
2013,148,1100.0,"","",Missing/Undefined,8.0,B,34.253065,-118.774735
2013,26,2300.0,"","",Miscellaneous,1.0,B,33.634167,-117.266733
2013,57,800.0,"","",Missing/Undefined,0.1,A,34.037282,-117.368699
2013,85,1000.0,"","",Missing/Undefined,0.01,A,34.069415,-117.352979
2013,32,1700.0,"","",Miscellaneous,0.1,A,34.433583,-117.575133
2013,5,1700.0,"","","Equipment Use",1.0,B,33.810266,-118.04418
2013,82,500.0,"","","Debris Burning",0.75,B,34.226751,-119.149159
2013,81,1600.0,"","",Missing/Undefined,0.01,A,33.690746,-117.885548
2013,165,2300.0,"","",Arson,0.05,A,33.4699,-117.682535
2013,135,1200.0,DEVORE,"",Miscellaneous,2.1,B,34.219283,-117.409883
2013,121,1600.0,"VAN BUREN BL ONRP  / LIMO","",Smoking,0.1,A,33.9758,-117.475767
2013,111,1700.0,"","",Arson,0.1,A,35.024737,-117.842246
2013,137,1300.0,"","","Equipment Use",1.0,B,33.885836,-117.854809
2013,126,800.0,"MOCKINGBIRD CANYON RD / H","","Debris Burning",1.0,B,33.856867,-117.3745
2013,79,1500.0,"","",Arson,0.01,A,33.588988,-117.704065
2013,31,1400.0,"","",Miscellaneous,2.0,B,33.982183,-117.4259
2013,66,1900.0,"","",Missing/Undefined,0.1,A,33.988143,-117.385138
2013,48,1400.0,"","","Debris Burning",0.1,A,34.439333,-117.53865
2013,100,1600.0,"","",Smoking,0.1,A,33.687554,-117.885629
2013,165,1400.0,PALMYRITA,"",Children,40.0,C,33.997683,-117.323483
2013,151,1800.0,"LOOKOUT ST  LELS","",Children,0.1,A,33.6728,-117.32325
2013,132,700.0,"SILVERWOOD LAKE RECREAT 5","",Miscellaneous,0.22,A,34.468217,-117.554583
2013,45,1600.0,"","",Smoking,0.1,A,33.909483,-117.545117
2013,83,0.0,"","",Children,0.01,A,33.769338,-117.867382
2013,44,2000.0,"","",Children,0.05,A,34.465933,-117.57715
2013,30,600.0,"","",Miscellaneous,1.0,B,34.542701,-118.030384
2013,5,1300.0,"","",Miscellaneous,0.1,A,34.54092,-118.058101
2013,137,1900.0,"MODESTO CT  LVIL","","Debris Burning",1.0,B,33.6229,-117.31705
2013,141,1600.0,"WOOD RD  WOOD","","Debris Burning",1.0,B,33.890567,-117.33135
2013,142,1600.0,"PACER WY  JRPV","","Debris Burning",0.1,A,33.979633,-117.4672
2013,172,2400.0,ALESSANDRO,"",Missing/Undefined,1.0,B,33.916967,-117.274983
2013,112,1900.0,"","","Equipment Use",0.5,B,34.014898,-118.381129
2013,170,1500.0,"MILL ST  LELS","",Children,0.03,A,33.6652,-117.3151
2013,100,1000.0,"BROWN ST / CAJALCO RD","",Missing/Undefined,0.25,A,33.837117,-117.296367
2013,162,1500.0,ALMOND,"",Missing/Undefined,1.0,B,33.641333,-117.279583
2013,46,1700.0,"","","Debris Burning",0.1,A,33.858867,-117.35555
2013,13,2100.0,"","",Missing/Undefined,0.01,A,34.088705,-117.699568
2013,51,1300.0,"","",Miscellaneous,0.01,A,34.190158,-118.297168
2013,111,1800.0,"OLD LAKE","",Missing/Undefined,1.5,B,33.969883,-117.253283
2013,161,900.0,"WASHINGTON ST  WOOD","","Debris Burning",1.0,B,33.900267,-117.382933
2013,167,1500.0,"DIANA ST / MOUNT BALDY ST","",Missing/Undefined,1.0,B,33.785033,-117.254533
2013,153,2000.0,"PINEHURST CI  EVAL","",Children,1.0,B,33.9812,-117.551733
2013,31,1300.0,"","",Missing/Undefined,1.0,B,33.626817,-117.266667
2013,49,1700.0,"","",Missing/Undefined,0.1,A,34.005117,-117.3949
2013,177,1700.0,"VAN BUREN BL / JURUPA RD","",Smoking,0.1,A,33.99705,-117.4855
2013,168,2000.0,"","",Missing/Undefined,0.1,A,34.118401,-118.165525
2013,149,1600.0,"","",Arson,0.1,A,33.658119,-117.669981
2013,79,500.0,"","",Missing/Undefined,1.0,B,33.992019,-117.382701
2013,5,1100.0,"","",Missing/Undefined,1.0,B,33.5904,-117.25425
2013,82,1400.0,"","",Missing/Undefined,0.1,A,33.786767,-117.502
2013,32,1700.0,"","",Miscellaneous,0.5,B,33.468002,-117.663982
2013,22,1400.0,"","",Missing/Undefined,0.01,A,34.051824,-117.279189
2013,10,1700.0,"","","Debris Burning",0.1,A,33.957233,-117.57305
2013,39,1500.0,"","","Equipment Use",0.05,A,35.049604,-118.171371
2013,133,1600.0,"HAINES ST / MARTIN ST","",Miscellaneous,1.0,B,33.846267,-117.291967
2013,37,300.0,"","",Smoking,0.1,A,33.86186,-118.007766
2013,5,1200.0,"","",Smoking,2.0,B,33.589333,-117.25205
2013,59,1700.0,"","",Missing/Undefined,0.1,A,34.488083,-117.572917
2013,19,1100.0,"","",Missing/Undefined,6.03,B,34.968665,-118.109605
2013,58,2100.0,"","",Missing/Undefined,0.01,A,33.64971,-117.921962
2013,122,800.0,"VAN BUREN","",Smoking,12.0,C,33.99705,-117.4855
2013,133,1600.0,"LAKESIDE DR  JRPV","",Missing/Undefined,1.0,B,33.991417,-117.4504
2013,124,1400.0,"","",Smoking,0.01,A,33.711485,-117.898292
2013,141,1600.0,RACQUET,"",Children,0.25,A,33.620983,-117.3047
2013,179,2300.0,CHARLES,"",Missing/Undefined,1.0,B,33.599167,-117.258917
2013,133,1400.0,"RAILROAD CANYON RD / CANY","",Missing/Undefined,0.1,A,33.672583,-117.274217
2013,107,100.0,"","",Arson,0.1,A,34.112537,-118.165067
2013,121,1200.0,"ELLIS AV / HY 74  W","","Equipment Use",0.1,A,33.771567,-117.2513
2013,102,1900.0,"MACHADO ST / GRAND AV","",Missing/Undefined,0.1,A,33.667783,-117.39105
2013,115,900.0,"WARREN RD  GLVA","","Debris Burning",0.1,A,33.860317,-117.308067
2013,25,1500.0,"","",Miscellaneous,0.1,A,34.424067,-117.575817
2013,49,1600.0,"","",Children,0.1,A,33.8365,-117.52105
2013,4,2200.0,"","",Arson,1.0,B,33.926998,-118.419916
2013,17,2100.0,"","",Missing/Undefined,0.01,A,33.734129,-117.831742
2013,83,2100.0,"","","Debris Burning",1.0,B,34.015717,-117.337867
2013,75,1300.0,"","","Debris Burning",0.1,A,33.987433,-117.55495
2013,76,1700.0,"","",Miscellaneous,0.25,A,33.831883,-117.49535
2013,69,1300.0,"","",Missing/Undefined,0.1,A,33.618217,-117.311333
2013,18,1300.0,"","",Missing/Undefined,0.25,A,34.033267,-117.752767
2013,143,2000.0,"PHELAN RD / SMITH RD","","Debris Burning",0.1,A,34.426517,-117.530717
2013,107,300.0,"","",Arson,0.12,A,33.668848,-117.927295
2013,5,1800.0,"","","Debris Burning",1.0,B,33.623083,-117.299817
2013,77,2100.0,"","",Miscellaneous,1.0,B,33.819667,-117.35995
2013,50,1000.0,"","","Debris Burning",0.02,A,34.410767,-117.62995
2013,165,2000.0,"SOPHIE ST / MAPES RD","",Miscellaneous,1.0,B,33.757517,-117.258433
2013,107,1600.0,"ACACIA ST  LELS","",Missing/Undefined,1.0,B,33.66425,-117.31915
2013,121,1600.0,CENTRAL,"",Missing/Undefined,1.0,B,33.695383,-117.333833
2013,145,2200.0,"CLARK ST / NANDINA AV","","Debris Burning",1.0,B,33.86455,-117.287567
2013,110,1400.0,"BELLEGRAVE AV / WINEVILLE","","Equipment Use",0.1,A,33.9913,-117.53975
2013,128,1600.0,"HILLSIDE AV  NORC","",Miscellaneous,0.1,A,33.935383,-117.5368
2013,108,600.0,"","",Missing/Undefined,0.01,A,33.759131,-118.00425
2013,7,2000.0,"","",Missing/Undefined,0.01,A,34.193719,-118.335794
2013,12,1200.0,"","",Miscellaneous,0.1,A,34.001192,-117.339921
2013,59,1600.0,JURUPA,"",Missing/Undefined,300.0,E,33.98105,-117.423533
2013,6,100.0,"","","Debris Burning",1.0,B,33.831867,-117.52825
2013,18,1400.0,"","",Missing/Undefined,3.0,B,33.22818,-117.338365
2013,1,0.0,"","",Miscellaneous,1.0,B,33.840233,-117.286983
2013,180,2000.0,ROME,"",Missing/Undefined,0.25,A,33.62935,-117.319983
2013,147,1300.0,"","",Missing/Undefined,15.0,C,34.443847,-118.659595
2013,168,1200.0,"","",Miscellaneous,0.01,A,34.840907,-118.396282
2013,152,1800.0,"","",Missing/Undefined,0.02,A,34.864244,-118.163304
2013,130,1500.0,DIAMOND,"",Miscellaneous,0.12,A,33.660667,-117.29985
2013,141,2100.0,"GRAND AV  LELS","",Children,0.1,A,33.66535,-117.38715
2013,72,1900.0,"","",Missing/Undefined,0.01,A,34.065907,-117.70465
2013,89,1000.0,"","","Equipment Use",0.01,A,34.194016,-118.304228
2013,54,1300.0,"","",Arson,0.01,A,33.703867,-117.760749
2013,3,1600.0,"","",Missing/Undefined,0.1,A,33.983529,-117.375039
2013,107,1500.0,"VAN BUREN BL / JURUPA RD","",Smoking,0.1,A,33.99705,-117.4855
2013,121,2000.0,"","",Missing/Undefined,0.5,B,34.984907,-118.946919
2013,146,1100.0,MARTIN,"","Equipment Use",1.0,B,33.839483,-117.266733
2013,8,2100.0,"","",Missing/Undefined,0.1,A,33.860961,-117.976299
2013,81,1400.0,"","",Miscellaneous,0.1,A,34.37605,-117.4317
2013,72,600.0,"","",Smoking,1.0,B,34.4264,-117.557717
2013,71,1300.0,"","",Miscellaneous,1.0,B,34.441267,-117.43735
2013,60,1600.0,"","",Smoking,0.1,A,33.885133,-117.353067
2013,82,1400.0,"","",Children,0.1,A,33.687217,-117.373733
2013,17,2000.0,"","",Missing/Undefined,0.15,A,33.932943,-117.490485
2013,175,1300.0,"MILL ST  LELS","",Children,1.0,B,33.6552,-117.3151
2013,97,1900.0,"RAILROAD CANYON RD / CHUR","",Missing/Undefined,0.1,A,33.669217,-117.28645
2013,114,1600.0,"","",Arson,0.01,A,33.60523,-117.679001
2013,167,1700.0,"60 2","",Missing/Undefined,0.25,A,34.0041,-117.405733
2013,179,2300.0,"MAPLE AV  LELS","",Missing/Undefined,0.1,A,33.756467,-117.284933
2013,162,1000.0,"IRIS AV  WOOD","",Miscellaneous,1.0,B,33.887183,-117.3558
2013,53,2100.0,"","","Debris Burning",0.1,A,34.422933,-117.509717
2013,13,1400.0,"","",Missing/Undefined,0.1,A,33.587433,-117.252767
2013,177,1600.0,"BELLEGRAVE AV / MISSION B","",Smoking,0.05,A,34.006117,-117.502867
2013,180,500.0,"RED GUM DR  LELS","",Missing/Undefined,1.0,B,33.709233,-117.338417
2013,107,0.0,"PIONEER DR / 34TH ST","",Missing/Undefined,0.1,A,34.000833,-117.406433
2013,132,900.0,"","",Missing/Undefined,2.0,B,34.01005,-118.392433
2013,46,1500.0,"","",Children,0.01,A,33.194581,-117.253891
2013,89,1500.0,"","",Arson,0.01,A,33.59352,-117.688777
2013,12,1200.0,"","","Debris Burning",0.1,A,34.364317,-117.4236
2013,5,1900.0,"","","Debris Burning",0.1,A,34.446983,-117.523467
2013,15,1000.0,"","",Powerline,0.1,A,33.917007,-117.377836
2013,18,1400.0,"","",Missing/Undefined,0.01,A,33.979914,-117.370192
2013,52,2400.0,"","",Missing/Undefined,0.1,A,34.27169,-118.70895
2013,33,1000.0,"","",Missing/Undefined,0.05,A,33.883517,-117.268567
2013,2,1600.0,"","",Missing/Undefined,0.12,A,34.572792,-118.045025
2013,37,500.0,"","",Children,2.0,B,33.170533,-117.358231
2013,49,1300.0,"","","Debris Burning",0.1,A,34.384367,-117.440433
2013,121,1600.0,"LAKEVIEW TER  WILD","",Missing/Undefined,0.1,A,33.6452,-117.289483
2013,152,1600.0,"","",Arson,0.01,A,33.737691,-117.957575
2013,146,1500.0,"","","Equipment Use",0.01,A,34.263767,-119.010798
2013,112,1900.0,GRAPE,"",Miscellaneous,0.1,A,33.6634,-117.297783
2013,234,2000.0,"ROBERT ST / GARFIELD RD","",Missing/Undefined,100.0,D,33.717817,-117.283983
2013,190,2100.0,JUNE,"",Missing/Undefined,0.21,A,33.73055,-117.30625
2013,200,1200.0,GRAY,"","Equipment Use",12.0,C,34.1717,-117.36205
2013,239,2000.0,INTERSTATE,"",Miscellaneous,1.0,B,33.942281,-117.555744
2013,193,1900.0,"I 15  N/ 6TH ST OFRP","",Missing/Undefined,1.0,B,33.9341,-117.55585
2013,197,1500.0,"DEVORE 2","",Missing/Undefined,0.5,B,34.225083,-117.41005
2013,237,1000.0,"SUMMIT 3","",Missing/Undefined,0.07,A,34.325217,-117.4238
2013,218,1600.0,"GRAND AV / MAGNOLIA ST","",Missing/Undefined,0.05,A,33.649083,-117.360833
2013,251,1600.0,LIMONITE,"",Miscellaneous,4.0,B,33.97535,-117.505867
2013,182,1700.0,"VAN BUREN","",Miscellaneous,0.1,A,33.9758,-117.475767
2013,189,1800.0,"I 15  N/ GLEN HELEN RD 7","",Missing/Undefined,1.0,B,34.190517,-117.424933
2013,214,1700.0,"","",Missing/Undefined,0.05,A,33.628288,-117.672526
2013,184,1600.0,"VAN BUREN BL / RUTILE ST","",Smoking,0.1,A,34.003667,-117.49775
2013,272,1700.0,"RIVERVIEW DR  JRPV","",Arson,1.0,B,34.037917,-117.408233
2013,183,700.0,TENAJA,"",Miscellaneous,1.0,B,33.5192,-117.30845
2013,212,1600.0,"JOHNSON 2","",Missing/Undefined,0.5,B,34.464483,-117.55515
2013,224,1300.0,"3RD ST / HAMNER AV","",Missing/Undefined,1.0,B,33.916617,-117.560017
2013,183,1100.0,"","",Missing/Undefined,0.02,A,33.748797,-117.933203
2013,209,1400.0,"NIELSON 2","","Equipment Use",0.2,A,34.41895,-117.623217
2013,268,1900.0,GRAND,"",Missing/Undefined,1.0,B,33.658283,-117.375733
2013,197,2000.0,"","",Missing/Undefined,0.01,A,33.871087,-117.862373
2013,194,900.0,"","",Miscellaneous,0.01,A,33.866402,-117.878021
2013,219,1800.0,ACRES,"",Children,2.0,B,33.659983,-117.378533
2013,189,1200.0,"PALM 2","",Miscellaneous,0.25,A,34.1921,-117.364967
2013,260,1200.0,UNION,"",Arson,0.1,A,34.114267,-117.2506
2013,197,1300.0,INDIANA,"",Children,7.0,B,33.877167,-117.509033
2013,211,0.0,"CONDOR DR / GOLDEN WEST A","",Missing/Undefined,0.1,A,34.004917,-117.430967
2013,201,1900.0,"BRIGHTMAN AV  LVIL","",Arson,0.1,A,33.638383,-117.347867
2013,235,1400.0,"LIMONITE AV  JRPV","",Smoking,0.1,A,33.9765,-117.464467
2013,198,1200.0,"VAN BUREN","",Missing/Undefined,0.5,B,33.886967,-117.346
2013,226,1700.0,HAVEN,"",Miscellaneous,0.5,B,34.172233,-117.5757
2013,187,1600.0,"","",Arson,0.5,B,33.688669,-117.772881
2013,185,2200.0,"WHIRLAWAY CT / BIG RANGE","",Miscellaneous,1.0,B,33.691783,-117.2713
2013,185,1500.0,"EUCALYPTUS AV / STANHOPE","",Missing/Undefined,0.1,A,33.931517,-117.265733
2013,204,1200.0,"","",Arson,0.1,A,33.759634,-117.801093
2013,240,800.0,"ROUNER DR / TARRAGONA DR","",Miscellaneous,0.1,A,34.031117,-117.395983
2013,230,900.0,TORO,"",Missing/Undefined,1.0,B,33.731033,-117.331017
2013,225,2200.0,"CAJALCO RD / HARLEY JOHN","","Debris Burning",1.0,B,33.851217,-117.355967
2013,246,1800.0,"45TH ST / AVENUE JUAN BAU","",Arson,0.1,A,33.99445,-117.4324
2013,185,2200.0,"","",Miscellaneous,0.1,A,33.88982,-117.751819
2013,260,1600.0,"CALIFORNIA REHABILITATION","",Missing/Undefined,0.1,A,33.931117,-117.5698
2013,220,2200.0,"MORONI AV  LELS","",Miscellaneous,0.1,A,33.667467,-117.322367
2013,190,1500.0,"I 15  S/ 6TH ST OFRP","",Missing/Undefined,0.1,A,33.942367,-117.555783
2013,211,1600.0,JOHNSON,"",Missing/Undefined,0.1,A,34.4347,-117.554833
2013,252,400.0,"CLUBHOUSE DR  NORC","",Missing/Undefined,0.1,A,33.921217,-117.5164
2013,189,2100.0,JURUPA,"",Miscellaneous,1.0,B,34.003617,-117.458017
2013,208,300.0,"EUCALYPTUS AV / SPRING ST","",Missing/Undefined,1.0,B,33.755367,-117.283583
2013,203,1800.0,"BLANCO RD  PINION_HILLS 3","",Lightning,1.0,B,34.502217,-117.608183
2013,190,1200.0,INTERSTATE,"",Missing/Undefined,0.3,B,33.932367,-117.555783
2013,182,1900.0,"QUARTZ CANYON RD  JRPV","",Miscellaneous,0.1,A,34.2089,-117.477267
2013,255,1800.0,TEMPE,"",Missing/Undefined,0.1,A,33.664033,-117.385083
2013,184,1300.0,"","","Equipment Use",1.0,B,33.4699,-117.682535
2013,231,500.0,EUGENE,"",Lightning,0.1,A,33.739017,-117.278333
2013,216,1600.0,"DE PALMA RD  GLIV","",Missing/Undefined,0.1,A,33.746083,-117.452067
2013,185,2000.0,"PERALTA PL / LIMONITE AV","",Children,0.1,A,33.9812,-117.439017
2013,193,1000.0,"CEDAR SPRINGS DAM SILVE 7","","Debris Burning",0.1,A,34.304717,-117.3125
2013,249,2300.0,"VISTA DEL LAGO DR  HOMG","",Miscellaneous,1.0,B,33.871383,-117.409583
2013,259,1700.0,"HY 74  W/ ROSETTA CANYON","",Arson,1.0,B,33.711017,-117.31245
2013,220,1300.0,"CORYDON ST / GRAND AV","",Missing/Undefined,1.0,B,33.6155,-117.306567
2013,226,1900.0,"NIELSON 3","",Missing/Undefined,0.12,A,34.417917,-117.49405
2013,218,1700.0,ANGELA,"",Missing/Undefined,0.1,A,33.982917,-117.48125
2013,238,1700.0,"SOTO AV / MISSION BL","",Missing/Undefined,0.1,A,34.004033,-117.410533
2013,204,2000.0,"","",Missing/Undefined,0.1,A,33.629089,-117.681843
2013,243,2400.0,"VALLEY VIEW AV  NORC","",Miscellaneous,1.0,B,33.928067,-117.550233
2013,216,1600.0,"VAN BUREN BL / JURUPA RD","",Smoking,1.0,B,33.99705,-117.4855
2013,213,900.0,"EL SOBRANTE RD / MC ALLIS","","Debris Burning",1.0,B,33.858233,-117.434567
2013,183,2400.0,"HAVEN AV  RANCHO_CUCAMONG","",Miscellaneous,0.1,A,34.172233,-117.5757
2013,185,2000.0,"","",Miscellaneous,1.0,B,33.725406,-117.889541
2013,260,1400.0,"SUNFLOWER LN / SANTIAGO C","",Missing/Undefined,0.1,A,33.745167,-117.463933
2013,217,1500.0,CLUB,"",Missing/Undefined,1.0,B,33.7581,-117.2753
2013,194,1100.0,"GRAND AV  LVIL","","Debris Burning",1.0,B,33.63255,-117.334317
2013,213,700.0,"","",Miscellaneous,1.0,B,33.767162,-117.844926
2013,184,1300.0,"CASINO DR / MALAGA RD","",Missing/Undefined,0.1,A,33.6539,-117.292583
2013,225,1400.0,"KALINA AV  LELS","",Missing/Undefined,0.1,A,33.693,-117.368783
2013,227,2100.0,"HAINES ST  MEAD 2","","Debris Burning",0.1,A,33.840767,-117.2935
2013,231,400.0,"SANDERS DR  LVIL","",Lightning,0.25,A,33.63115,-117.34045
2013,186,2200.0,"","",Miscellaneous,0.05,A,33.771011,-117.867373
2013,185,2200.0,"","",Miscellaneous,0.05,A,33.733626,-117.852309
2013,206,1600.0,"PARKLAND AV / BETH CT","",Missing/Undefined,0.05,A,33.96065,-117.25275
2013,233,1300.0,"","",Miscellaneous,0.02,A,33.881007,-117.986245
2013,115,1500.0,"","",Missing/Undefined,0.1,A,33.611147,-117.678848
2013,172,1500.0,"","",Smoking,1.0,B,33.926162,-118.415986
2013,140,1300.0,ROSTRATA,"",Miscellaneous,1.0,B,33.706017,-117.334033
2013,197,2200.0,"RANCHERO RD  WOOD","",Miscellaneous,0.5,B,33.888233,-117.363867
2013,161,1100.0,"APRICOT LN  WILD","",Children,0.1,A,33.637167,-117.28465
2013,140,700.0,"","",Smoking,0.01,A,33.444494,-117.613647
2013,123,400.0,"I 15  N/ GLEN HELEN RD 6","",Missing/Undefined,0.1,A,34.214967,-117.41145
2013,166,1500.0,"VAN BUREN BL  WOOD","",Smoking,0.2,A,33.880933,-117.397683
2013,147,2000.0,"","",Arson,0.25,A,33.449899,-117.609259
2013,179,1500.0,CANAL,"",Missing/Undefined,1.0,B,34.009233,-117.4209
2013,155,1600.0,"","",Miscellaneous,1.0,B,34.120487,-118.097977
2013,124,1300.0,"RIDER ST / PATTERSON AV","",Miscellaneous,1.0,B,33.8307,-117.252683
2013,109,1400.0,"VAN BUREN BL / RUTILE ST","",Smoking,1.0,B,34.003667,-117.49775
2013,130,1600.0,GRAND,"",Miscellaneous,3.0,B,33.658267,-117.375717
2013,165,1600.0,"","",Missing/Undefined,0.02,A,33.630842,-117.673353
2013,123,200.0,"JURUPA RD / VAN BUREN BL","",Smoking,0.1,A,33.997083,-117.48535
2013,99,1400.0,"","","Equipment Use",0.05,A,33.599348,-117.675566
2013,123,1600.0,"GRAND AV  ELCA","",Smoking,1.0,B,33.661667,-117.381267
2013,149,1700.0,"IRIS AV / GAMBLE AV","",Missing/Undefined,1.0,B,33.887183,-117.35305
2013,164,2000.0,"","",Arson,0.01,A,33.516278,-117.66945
2013,116,1600.0,"","",Smoking,0.01,A,33.50277,-117.637407
2013,158,1400.0,AVOCADO,"",Missing/Undefined,0.1,A,33.70065,-117.398167
2013,115,1600.0,MEADOWBROOK,"",Missing/Undefined,1.0,B,33.730533,-117.290267
2013,156,1100.0,"OAKWOOD ST / CLARK ST","",Children,0.5,B,33.833567,-117.287683
2013,109,2100.0,"MARILYN DR  ELCE","",Missing/Undefined,0.1,A,33.83225,-117.523867
2013,118,1500.0,AIRPORT,"",Missing/Undefined,3.0,B,33.630033,-117.293667
2013,158,1700.0,"PALOMAR ST  WILD 2","",Smoking,1.0,B,33.5927,-117.256883
2013,132,1700.0,"DORSET ST  JRPV","",Miscellaneous,0.1,A,33.986917,-117.426533
2013,141,1500.0,"","","Equipment Use",0.1,A,34.278993,-118.699039
2013,133,1400.0,"CALLE PEPITA RD  COR","",Miscellaneous,0.1,A,33.780133,-117.5086
2013,168,1700.0,"","",Missing/Undefined,16.1,C,33.600247,-117.286384
2013,123,1200.0,"","",Missing/Undefined,2000.0,F,33.903319,-118.245169
2013,110,1500.0,"VAN BUREN BL / CLAY ST","",Smoking,0.1,A,33.967167,-117.466633
2013,141,1800.0,"","",Children,0.01,A,34.104281,-118.139166
2013,148,200.0,"FREMONTIA RD / MUSCATEL S","",Missing/Undefined,0.1,A,34.412167,-117.41275
2013,139,1100.0,"MEAD ST / RIDER ST","","Debris Burning",0.1,A,33.8283,-117.30075
2013,168,2200.0,"","",Missing/Undefined,0.01,A,33.75494,-117.873596
2013,156,1600.0,HORSETHIEF,"",Missing/Undefined,0.2,A,33.740883,-117.42755
2013,122,1300.0,"","",Missing/Undefined,0.01,A,33.795778,-117.99121
2013,149,1000.0,"PEACH ST  LELS","",Missing/Undefined,0.1,A,33.7261,-117.296967
2013,132,1300.0,SEBASTIAN,"",Missing/Undefined,0.5,B,33.98365,-117.4415
2013,142,1500.0,"VAN BUREN BL / CLAY ST","",Smoking,0.1,A,33.967167,-117.466633
2013,136,1800.0,"","",Missing/Undefined,4358.0,F,33.929714,-118.147584
2013,178,1000.0,"","",Miscellaneous,1.0,B,34.083795,-118.198036
2013,123,1500.0,"","",Smoking,0.01,A,33.563906,-117.664729
2013,135,1200.0,KENDALL,"",Miscellaneous,1.0,B,34.2028,-117.380167
2013,134,1700.0,"MISSION BL  JRPV","",Smoking,0.1,A,33.99755,-117.4084
2013,105,2100.0,"","","Equipment Use",0.52,B,34.890046,-118.910946
2013,130,1100.0,"PIEDRAS RD  PERR","",Miscellaneous,0.1,A,33.78505,-117.345667
2013,177,1900.0,"MOUNTAIN VIEW AV  WILD","",Powerline,1.0,B,33.642733,-117.287933
2013,146,1600.0,CANAL,"",Missing/Undefined,0.25,A,34.006083,-117.412433
