,year,doy,hourmin,San Francisco,Los Angeles,San Diego
39310,2017,86,1000,284.81,285.81,286.06
39311,2017,86,1100,285.27,285.64,286.14
39312,2017,86,1200,284.89,285.22,286.48
39313,2017,86,1300,284.65,284.97,286.05
39314,2017,86,1400,285.0,285.22,285.46
39315,2017,86,1500,284.69,285.22,285.35
39316,2017,86,1600,285.61,286.39,287.51
39317,2017,86,1700,287.36,288.2,288.6
39318,2017,86,1800,288.4,289.67,289.89
39319,2017,86,1900,289.64,291.08,290.56
39320,2017,86,2000,290.64,292.46,291.23
39321,2017,86,2100,290.8,292.88,291.82
39322,2017,86,2200,291.2,293.53,292.16
39323,2017,86,2300,290.08,294.1,291.46
39324,2017,87,0,290.68,293.6,291.16
39325,2017,87,100,290.14,293.28,290.61
39326,2017,87,200,289.61,291.93,290.16
39327,2017,87,300,288.76,291.34,288.88
39328,2017,87,400,286.65,290.64,288.06
39329,2017,87,500,285.98,290.13,287.7
39330,2017,87,600,285.23,289.71,286.68
39331,2017,87,700,284.95,288.96,286.33
39332,2017,87,800,284.77,287.95,285.86
39333,2017,87,900,284.13,287.45,285.16
39334,2017,87,1000,283.31,286.19,284.65
39335,2017,87,1100,284.01,285.62,284.15
39336,2017,87,1200,282.68,285.04,283.95
39337,2017,87,1300,284.25,285.03,283.63
39338,2017,87,1400,282.83,284.19,283.25
39339,2017,87,1500,282.86,283.78,283.22
39340,2017,87,1600,284.28,286.27,285.23
39341,2017,87,1700,288.14,289.85,288.05
39342,2017,87,1800,289.06,291.7,290.25
39343,2017,87,1900,292.52,295.01,292.73
39344,2017,87,2000,292.82,295.01,292.84
39345,2017,87,2100,294.17,296.01,293.61
39346,2017,87,2200,294.6,296.83,294.07
39347,2017,87,2300,295.36,297.21,294.08
39348,2017,88,0,294.51,297.46,293.62
39349,2017,88,100,295.14,296.9,292.91
39350,2017,88,200,293.66,295.71,292.07
39351,2017,88,300,291.49,293.71,290.25
39352,2017,88,400,290.01,291.34,289.52
39353,2017,88,500,288.66,290.52,287.48
39354,2017,88,600,287.61,290.04,286.54
39355,2017,88,700,286.87,289.37,286.35
39356,2017,88,800,285.51,288.55,286.06
39357,2017,88,900,285.6,287.71,285.69
39358,2017,88,1000,285.9,287.05,284.88
39359,2017,88,1100,285.35,286.05,283.87
39360,2017,88,1200,285.1,286.14,284.34
39361,2017,88,1300,285.27,285.89,283.88
39362,2017,88,1400,283.66,284.88,283.26
39363,2017,88,1500,285.21,284.71,283.49
39364,2017,88,1600,286.44,287.28,286.05
39365,2017,88,1700,288.94,291.22,290.59
39366,2017,88,1800,291.54,295.83,295.04
39367,2017,88,1900,292.26,296.71,296.21
39368,2017,88,2000,293.13,298.15,297.86
39369,2017,88,2100,294.67,298.68,298.06
39370,2017,88,2200,295.18,298.97,298.05
39371,2017,88,2300,295.72,299.16,298.15
39372,2017,89,0,295.05,299.15,296.97
39373,2017,89,100,294.81,298.03,296.52
39374,2017,89,200,292.99,297.3,295.07
39375,2017,89,300,290.78,295.22,292.46
39376,2017,89,400,289.23,293.41,290.65
39377,2017,89,500,288.15,291.76,289.05
39378,2017,89,600,287.99,290.98,287.59
39379,2017,89,700,287.9,290.39,287.13
39380,2017,89,800,288.06,288.75,286.84
39381,2017,89,900,288.22,288.89,286.13
39382,2017,89,1000,288.32,287.83,285.23
39383,2017,89,1100,288.13,286.99,284.05
39384,2017,89,1200,287.65,286.45,283.48
39385,2017,89,1300,287.53,286.45,283.31
39386,2017,89,1400,286.95,286.22,283.29
39387,2017,89,1500,285.53,285.64,283.41
39388,2017,89,1600,286.85,288.14,286.8
39389,2017,89,1700,287.76,290.48,288.98
39390,2017,89,1800,290.72,293.88,292.61
39391,2017,89,1900,290.73,293.89,292.69
39392,2017,89,2000,291.62,294.29,293.24
39393,2017,89,2100,291.64,294.49,292.92
39394,2017,89,2200,291.48,294.08,292.39
39395,2017,89,2300,291.49,293.84,291.74
39396,2017,90,0,291.66,293.42,291.33
39397,2017,90,100,290.93,292.44,290.69
39398,2017,90,200,290.23,291.14,289.74
39399,2017,90,300,288.33,290.42,289.15
39400,2017,90,400,286.98,289.47,288.4
39401,2017,90,500,286.14,289.21,288.16
39402,2017,90,600,286.65,289.38,288.16
39403,2017,90,700,285.25,289.13,287.85
39404,2017,90,800,285.07,288.72,286.42
39405,2017,90,900,285.07,288.63,286.12
39406,2017,90,1000,284.7,288.05,286.2
39407,2017,90,1100,284.8,287.47,285.8
39408,2017,90,1200,284.8,286.72,285.29
39409,2017,90,1300,284.88,286.14,286.06
39410,2017,90,1400,285.15,286.32,285.13
39411,2017,90,1500,285.15,285.89,284.54
39412,2017,90,1600,286.23,287.01,287.13
39413,2017,90,1700,287.24,288.45,289.05
39414,2017,90,1800,289.23,291.24,290.4
39415,2017,90,1900,290.0,291.76,290.74
39416,2017,90,2000,291.49,292.8,291.06
39417,2017,90,2100,293.1,293.27,291.15
39418,2017,90,2200,293.91,293.27,291.57
39419,2017,90,2300,294.97,293.42,291.4
39420,2017,91,0,295.75,293.29,291.08
39421,2017,91,100,295.35,292.68,290.32
39422,2017,91,200,294.14,291.22,289.77
39423,2017,91,300,291.83,289.88,288.49
39424,2017,91,400,290.19,288.21,287.32
39425,2017,91,500,289.57,287.83,285.99
39426,2017,91,600,289.01,287.39,286.14
39427,2017,91,700,288.94,286.8,284.89
39428,2017,91,800,287.18,285.74,284.6
39429,2017,91,900,286.45,284.82,283.14
39430,2017,91,1000,286.09,284.89,283.05
39431,2017,91,1100,284.91,284.64,281.86
39432,2017,91,1200,285.09,283.82,282.42
39433,2017,91,1300,284.53,283.28,282.14
39434,2017,91,1400,284.24,283.06,280.4
39435,2017,91,1500,283.82,282.47,281.58
39436,2017,91,1600,285.4,285.46,284.51
39437,2017,91,1700,290.12,288.54,287.96
39438,2017,91,1800,292.26,290.55,290.22
39439,2017,91,1900,293.07,292.56,291.56
39440,2017,91,2000,294.34,293.97,292.23
39441,2017,91,2100,296.17,294.51,293.31
39442,2017,91,2200,296.23,295.39,293.57
39443,2017,91,2300,297.28,295.72,293.49
39444,2017,92,0,298.39,295.84,293.4
39445,2017,92,100,297.71,295.39,292.9
39446,2017,92,200,296.45,294.27,292.07
39447,2017,92,300,292.95,292.42,290.57
39448,2017,92,400,290.19,290.62,289.24
39449,2017,92,500,288.8,289.22,288.75
39450,2017,92,600,288.1,288.38,287.85
39451,2017,92,700,285.99,288.14,287.15
39452,2017,92,800,285.44,287.56,286.36
39453,2017,92,900,286.26,287.14,286.14
39454,2017,92,1000,284.99,286.81,285.04
39455,2017,92,1100,284.44,286.31,284.85
39456,2017,92,1200,283.99,285.81,284.05
39457,2017,92,1300,283.98,285.47,283.63
39458,2017,92,1400,284.05,285.65,284.05
39459,2017,92,1500,284.88,286.27,285.78
39460,2017,92,1600,285.72,286.93,286.87
39461,2017,92,1700,287.06,289.93,290.04
39462,2017,92,1800,289.72,292.08,291.51
39463,2017,92,1900,291.42,294.34,293.51
39464,2017,92,2000,292.7,295.45,295.05
39465,2017,92,2100,294.24,296.22,295.33
39466,2017,92,2200,296.45,296.04,296.23
39467,2017,92,2300,297.07,295.58,295.24
39468,2017,93,0,298.28,294.87,294.82
39469,2017,93,100,297.75,294.11,293.91
39470,2017,93,200,297.06,292.18,292.07
39471,2017,93,300,294.98,290.41,289.76
39472,2017,93,400,292.21,288.81,288.98
39473,2017,93,500,289.61,287.31,287.73
39474,2017,93,600,289.13,287.46,287.79
39475,2017,93,700,288.79,287.08,287.75
39476,2017,93,800,288.08,286.57,287.7
39477,2017,93,900,287.48,286.45,287.71
39478,2017,93,1000,286.81,286.56,287.53
39479,2017,93,1100,284.67,286.14,287.43
39480,2017,93,1200,284.3,286.07,287.16
39481,2017,93,1300,283.48,286.22,286.98
39482,2017,93,1400,282.94,286.23,286.8
39483,2017,93,1500,283.97,286.37,286.79
39484,2017,93,1600,285.56,286.08,287.25
39485,2017,93,1700,286.98,286.9,288.33
39486,2017,93,1800,290.04,288.76,289.23
39487,2017,93,1900,291.24,289.4,289.69
39488,2017,93,2000,292.78,290.41,290.49
39489,2017,93,2100,293.68,291.63,290.97
39490,2017,93,2200,295.21,291.72,291.49
39491,2017,93,2300,296.27,291.92,291.33
39492,2017,94,0,296.12,291.6,290.24
39493,2017,94,100,295.28,290.66,289.66
39494,2017,94,200,293.06,289.82,289.15
39495,2017,94,300,290.19,288.36,287.82
39496,2017,94,400,287.25,287.89,287.96
39497,2017,94,500,286.15,287.22,287.78
39498,2017,94,600,286.4,286.72,287.88
39499,2017,94,700,284.51,286.98,287.7
39500,2017,94,800,284.42,286.92,287.7
39501,2017,94,900,283.43,286.97,287.88
39502,2017,94,1000,283.16,287.24,287.8
39503,2017,94,1100,283.07,287.06,287.7
39504,2017,94,1200,283.06,287.06,287.7
39505,2017,94,1300,283.79,286.82,287.61
39506,2017,94,1400,285.52,286.81,287.44
39507,2017,94,1500,284.14,286.72,287.33
39508,2017,94,1600,285.29,286.97,288.42
39509,2017,94,1700,286.96,288.96,289.51
39510,2017,94,1800,290.4,291.2,290.48
39511,2017,94,1900,290.64,291.65,291.84
39512,2017,94,2000,291.14,293.15,292.42
39513,2017,94,2100,292.89,295.21,292.82
39514,2017,94,2200,294.92,295.57,292.52
39515,2017,94,2300,295.06,295.87,292.99
39516,2017,95,0,294.18,295.57,292.49
39517,2017,95,100,293.34,294.81,291.83
39518,2017,95,200,292.18,293.22,291.33
39519,2017,95,300,290.72,291.72,289.51
39520,2017,95,400,289.63,290.4,288.68
39521,2017,95,500,287.91,289.08,288.23
39522,2017,95,600,287.07,288.57,288.15
39523,2017,95,700,287.18,287.81,287.78
39524,2017,95,800,286.92,287.99,286.96
39525,2017,95,900,286.25,287.53,286.43
39526,2017,95,1000,284.71,287.07,286.06
39527,2017,95,1100,284.43,287.06,285.74
39528,2017,95,1200,284.14,286.73,285.14
39529,2017,95,1300,284.41,286.56,285.05
39530,2017,95,1400,285.9,286.07,284.77
39531,2017,95,1500,286.82,287.88,287.34
39532,2017,95,1600,288.98,291.09,291.14
39533,2017,95,1700,290.73,294.28,293.78
39534,2017,95,1800,292.53,297.15,296.65
39535,2017,95,1900,293.54,297.96,296.65
39536,2017,95,2000,294.46,298.68,296.88
39537,2017,95,2100,295.15,299.1,297.25
39538,2017,95,2200,295.88,299.63,297.65
39539,2017,95,2300,295.84,299.1,297.76
39540,2017,96,0,294.03,297.8,296.43
39541,2017,96,100,291.74,296.1,296.25
39542,2017,96,200,290.49,294.28,292.25
39543,2017,96,300,288.9,292.45,290.51
39544,2017,96,400,287.57,291.62,289.6
39545,2017,96,500,287.24,290.7,288.47
39546,2017,96,600,286.88,289.88,287.97
39547,2017,96,700,287.85,289.15,287.6
39548,2017,96,800,287.85,288.65,287.54
39549,2017,96,900,287.43,288.14,286.84
39550,2017,96,1000,286.93,287.4,286.44
39551,2017,96,1100,286.9,286.9,286.14
39552,2017,96,1200,286.52,286.96,285.83
39553,2017,96,1300,285.62,286.96,285.74
39554,2017,96,1400,286.93,287.06,286.14
39555,2017,96,1500,287.26,288.02,287.44
39556,2017,96,1600,286.4,289.4,289.05
39557,2017,96,1700,287.42,291.73,290.65
39558,2017,96,1800,287.439408728,291.750732394,290.683854998
39559,2017,96,1900,289.18,293.57,293.72
39560,2017,96,2000,289.17,295.74,295.15
39561,2017,96,2100,289.07,296.59,295.0
39562,2017,96,2200,289.48,295.65,295.3
39563,2017,96,2300,289.73,294.51,295.69
39564,2017,97,0,290.37,293.45,293.92
39565,2017,97,100,286.98,292.47,292.46
39566,2017,97,200,284.9,290.84,290.73
39567,2017,97,300,284.07,289.27,289.35
39568,2017,97,400,283.9,288.92,288.97
39569,2017,97,500,283.61,288.32,288.51
39570,2017,97,600,284.15,287.73,287.73
39571,2017,97,700,284.24,287.32,287.06
39572,2017,97,800,284.7,287.07,286.87
39573,2017,97,900,285.15,286.99,286.73
39574,2017,97,1000,285.06,286.9,287.07
39575,2017,97,1100,285.52,286.98,286.98
39576,2017,97,1200,287.01,287.07,286.56
39577,2017,97,1300,287.018474984,287.018806809,286.398975305
39578,2017,97,1400,287.08,286.65,285.23
39579,2017,97,1500,287.41,287.46,286.87
39580,2017,97,1600,287.57,288.96,289.15
39581,2017,97,1700,288.46,290.35,291.15
39582,2017,97,1800,287.81,292.09,294.15
39583,2017,97,1900,287.98,293.59,294.16
39584,2017,97,2000,288.16,293.45,294.15
39585,2017,97,2100,289.07,293.9,294.07
39586,2017,97,2200,289.98,294.63,293.82
39587,2017,97,2300,290.15,294.1,292.57
39588,2017,98,0,289.65,293.59,292.07
39589,2017,98,100,288.91,292.59,290.42
39590,2017,98,200,287.49,290.87,289.48
39591,2017,98,300,287.64,289.96,288.07
39592,2017,98,400,287.41,288.94,287.38
39593,2017,98,500,287.04,288.77,287.23
39594,2017,98,600,284.36,288.15,285.73
39595,2017,98,700,283.52,287.81,286.15
39596,2017,98,800,283.27,287.4,285.39
39597,2017,98,900,283.1,287.07,286.14
39598,2017,98,1000,282.85,286.57,285.56
39599,2017,98,1100,282.73,285.98,285.65
39600,2017,98,1200,282.82,285.98,286.53
39601,2017,98,1300,282.81,285.98,287.15
39602,2017,98,1400,282.81,286.07,287.24
39603,2017,98,1500,283.97,286.58,288.15
39604,2017,98,1600,284.57,287.77,289.33
39605,2017,98,1700,284.07,289.08,289.73
39606,2017,98,1800,285.22,289.94,290.65
39607,2017,98,1900,286.38,291.65,291.48
39608,2017,98,2000,286.91,291.81,292.92
39609,2017,98,2100,287.77,292.28,292.92
39610,2017,98,2200,287.69,291.9,292.76
39611,2017,98,2300,286.9,291.65,292.15
39612,2017,99,0,287.54,291.09,290.92
39613,2017,99,100,286.07,290.47,290.06
39614,2017,99,200,284.9,289.08,288.9
39615,2017,99,300,283.57,287.65,287.81
39616,2017,99,400,283.71,286.81,287.23
39617,2017,99,500,283.1,286.44,286.56
39618,2017,99,600,282.6,286.13,285.9
39619,2017,99,700,282.1,285.39,284.89
39620,2017,99,800,281.35,285.14,284.55
39621,2017,99,900,280.68,284.8,284.15
39622,2017,99,1000,280.35,283.89,283.29
39623,2017,99,1100,279.98,283.3,283.31
39624,2017,99,1200,279.98,283.47,283.07
39625,2017,99,1300,280.15,283.78,282.14
39626,2017,99,1400,280.45,282.78,282.64
39627,2017,99,1500,281.92,284.88,284.31
39628,2017,99,1600,284.13,286.81,286.96
39629,2017,99,1700,285.99,288.49,289.48
39630,2017,99,1800,286.98,289.46,290.31
39631,2017,99,1900,288.3,291.15,291.05
39632,2017,99,2000,289.07,292.52,291.4
39633,2017,99,2100,290.0,293.34,291.99
39634,2017,99,2200,290.35,293.27,292.31
39635,2017,99,2300,290.61,293.45,292.9
39636,2017,100,0,290.26,293.27,292.23
39637,2017,100,100,289.31,292.9,291.07
39638,2017,100,200,287.54,291.15,289.53
39639,2017,100,300,286.33,289.84,288.56
39640,2017,100,400,284.39,289.02,288.48
39641,2017,100,500,283.23,288.14,287.39
39642,2017,100,600,282.78,286.89,285.68
39643,2017,100,700,282.05,286.64,285.48
39644,2017,100,800,281.41,285.39,284.15
39645,2017,100,900,281.05,284.55,283.89
39646,2017,100,1000,280.5,284.6,282.89
39647,2017,100,1100,280.41,283.89,283.44
39648,2017,100,1200,280.5,283.56,282.13
39649,2017,100,1300,282.15,283.6,282.5
39650,2017,100,1400,281.31,282.64,282.59
39651,2017,100,1500,284.22,286.08,285.06
39652,2017,100,1600,286.45,288.96,288.23
39653,2017,100,1700,287.77,290.95,291.4
39654,2017,100,1800,289.21,293.4,293.15
39655,2017,100,1900,290.65,294.96,293.77
39656,2017,100,2000,291.31,296.09,294.54
39657,2017,100,2100,292.07,296.09,294.69
39658,2017,100,2200,292.45,296.15,294.69
39659,2017,100,2300,292.54,296.1,294.47
39660,2017,101,0,291.92,295.39,293.61
39661,2017,101,100,290.92,294.36,292.76
39662,2017,101,200,288.74,292.78,290.56
39663,2017,101,300,287.24,290.9,289.69
39664,2017,101,400,286.65,290.22,288.15
39665,2017,101,500,286.23,288.84,286.8
39666,2017,101,600,286.93,287.45,286.31
39667,2017,101,700,286.68,286.76,285.56
39668,2017,101,800,285.78,286.31,284.37
39669,2017,101,900,286.35,285.56,284.14
39670,2017,101,1000,286.18,285.65,283.98
39671,2017,101,1100,285.24,285.06,283.87
39672,2017,101,1200,286.15,284.89,283.42
39673,2017,101,1300,286.57,284.48,283.23
39674,2017,101,1400,286.92,284.0,282.44
39675,2017,101,1500,287.22,286.33,286.06
39676,2017,101,1600,288.23,289.22,289.4
39677,2017,101,1700,289.46,291.48,291.32
39678,2017,101,1800,290.53,293.81,292.48
39679,2017,101,1900,291.84,295.08,293.84
39680,2017,101,2000,292.46,295.1,294.85
39681,2017,101,2100,292.31,294.56,294.4
39682,2017,101,2200,292.23,294.72,293.69
39683,2017,101,2300,292.05,294.72,293.41
39684,2017,102,0,291.86,294.21,292.47
39685,2017,102,100,290.86,293.28,291.71
39686,2017,102,200,290.78,293.16,291.07
39687,2017,102,300,289.55,290.08,288.78
39688,2017,102,400,288.56,289.22,287.64
39689,2017,102,500,288.4,288.82,286.69
39690,2017,102,600,287.6,287.69,286.05
39691,2017,102,700,288.41,287.68,286.14
39692,2017,102,800,288.16,286.8,286.33
39693,2017,102,900,287.76,286.06,285.23
39694,2017,102,1000,287.67,286.14,284.98
39695,2017,102,1100,287.57,285.87,285.07
39696,2017,102,1200,287.35,285.6,284.24
39697,2017,102,1300,287.32,285.24,284.15
39698,2017,102,1400,287.54,284.86,284.14
39699,2017,102,1500,287.62,287.29,286.39
39700,2017,102,1600,288.08,289.48,289.07
39701,2017,102,1700,288.46,290.65,291.07
39702,2017,102,1800,289.07,292.55,292.15
39703,2017,102,1900,290.07,293.84,293.69
39704,2017,102,2000,291.45,294.03,294.31
39705,2017,102,2100,291.69,294.4,293.82
39706,2017,102,2200,291.92,294.97,293.15
39707,2017,102,2300,292.07,294.97,293.15
39708,2017,103,0,291.69,294.04,293.15
39709,2017,103,100,291.0,292.84,292.31
39710,2017,103,200,290.64,292.88,291.8
39711,2017,103,300,289.25,290.48,290.14
39712,2017,103,400,289.09,289.95,289.81
39713,2017,103,500,288.48,289.22,289.6
39714,2017,103,600,287.93,288.48,289.14
39715,2017,103,700,286.88,288.4,288.97
39716,2017,103,800,285.566718537,284.424899582,285.539378177
39717,2017,103,900,285.52430211,284.71775430400004,286.77657431
39718,2017,103,1000,283.691,279.124333333,281.841
39719,2017,103,1100,283.473,278.839666667,282.473
39720,2017,103,1200,283.661,280.936,282.836
39721,2017,103,1300,283.30766666700003,279.857666667,283.55766666700003
39722,2017,103,1400,283.36033333299997,281.160333333,284.010333333
39723,2017,103,1500,286.06,287.88,288.99
39724,2017,103,1600,287.92,289.4,291.24
39725,2017,103,1700,288.69,290.82,293.15
39726,2017,103,1800,289.01,291.65,294.65
39727,2017,103,1900,289.44,292.48,294.98
39728,2017,103,2000,289.93,293.27,294.61
39729,2017,103,2100,290.08,293.34,294.9
39730,2017,103,2200,289.86,293.34,294.48
39731,2017,103,2300,289.51,292.53,293.3
39732,2017,104,0,287.99,292.03,292.56
39733,2017,104,100,287.15,291.28,291.3
39734,2017,104,200,286.96,289.86,290.15
39735,2017,104,300,285.07,288.75,289.42
39736,2017,104,400,284.69,288.35,289.33
39737,2017,104,500,283.84,287.47,288.48
39738,2017,104,600,282.98,286.65,287.78
39739,2017,104,700,282.23,286.15,287.69
39740,2017,104,800,281.98,285.81,287.05
39741,2017,104,900,281.31,284.97,286.05
39742,2017,104,1000,281.06,285.06,285.3
39743,2017,104,1100,280.47,284.39,284.39
39744,2017,104,1200,280.39,284.22,284.06
39745,2017,104,1300,280.14,283.89,283.95
39746,2017,104,1400,281.64,283.71,283.21
39747,2017,104,1500,284.07,285.39,286.06
39748,2017,104,1600,285.92,287.71,288.4
39749,2017,104,1700,287.45,289.14,289.57
39750,2017,104,1800,288.43,290.4,290.3
39751,2017,104,1900,289.58,291.33,290.99
39752,2017,104,2000,290.38,292.33,291.57
39753,2017,104,2100,291.01,292.75,292.0
39754,2017,104,2200,290.61,292.9,291.66
39755,2017,104,2300,291.53,292.84,291.4
39756,2017,105,0,291.15,292.46,291.07
39757,2017,105,100,290.46,291.71,290.53
39758,2017,105,200,289.06,290.28,289.51
39759,2017,105,300,286.25,289.15,288.42
39760,2017,105,400,286.19,288.28,288.14
39761,2017,105,500,284.56,288.14,288.06
39762,2017,105,600,283.89,287.39,286.78
39763,2017,105,700,284.23,286.9,286.16
39764,2017,105,800,283.32,285.81,284.49
39765,2017,105,900,281.22,284.97,284.51
39766,2017,105,1000,281.23,284.89,284.14
39767,2017,105,1100,280.39,284.14,283.31
39768,2017,105,1200,281.45,283.89,283.69
39769,2017,105,1300,281.61,283.39,282.96
39770,2017,105,1400,281.76,283.93,283.22
39771,2017,105,1500,283.98,286.48,286.05
39772,2017,105,1600,286.3,289.33,289.15
39773,2017,105,1700,288.07,291.95,291.16
39774,2017,105,1800,289.84,293.4,292.23
39775,2017,105,1900,290.99,294.65,293.56
39776,2017,105,2000,292.3,295.5,293.74
39777,2017,105,2100,292.77,296.15,293.99
39778,2017,105,2200,293.23,296.51,294.24
39779,2017,105,2300,293.71,296.58,294.48
39780,2017,106,0,292.62,295.72,294.38
39781,2017,106,100,291.92,294.79,294.07
39782,2017,106,200,290.07,293.28,292.31
39783,2017,106,300,288.46,291.22,290.3
39784,2017,106,400,287.53,290.37,288.38
39785,2017,106,500,287.15,289.22,287.37
39786,2017,106,600,287.02,288.98,286.73
39787,2017,106,700,285.64,287.99,286.14
39788,2017,106,800,286.33,287.23,284.96
39789,2017,106,900,285.41,286.73,284.6
39790,2017,106,1000,283.98,286.3,283.74
39791,2017,106,1100,283.89,286.07,283.5
39792,2017,106,1200,285.14,286.07,284.31
39793,2017,106,1300,284.84,285.69,283.88
39794,2017,106,1400,285.0,285.35,284.3
39795,2017,106,1500,286.93,287.48,287.43
39796,2017,106,1600,288.22,289.75,289.75
39797,2017,106,1700,288.79,291.93,292.55
39798,2017,106,1800,288.72,294.22,294.35
39799,2017,106,1900,289.36,295.86,295.65
39800,2017,106,2000,288.15,296.57,295.7
39801,2017,106,2100,287.0,296.86,295.82
39802,2017,106,2200,287.15,296.39,295.98
39803,2017,106,2300,286.94,296.21,295.15
39804,2017,107,0,287.15,294.63,294.39
39805,2017,107,100,287.43,293.8,292.33
39806,2017,107,200,286.61,291.84,290.15
39807,2017,107,300,286.68,290.74,289.46
39808,2017,107,400,286.76,289.3,287.9
39809,2017,107,500,286.76,289.08,287.97
39810,2017,107,600,286.89,288.24,286.43
39811,2017,107,700,286.9,288.07,285.94
39812,2017,107,800,286.56,286.84,285.55
39813,2017,107,900,287.4,286.73,285.64
39814,2017,107,1000,286.31,286.15,284.95
39815,2017,107,1100,286.4,286.15,285.45
39816,2017,107,1200,286.31,285.61,285.15
39817,2017,107,1300,286.31,285.9,284.87
39818,2017,107,1400,286.68,285.86,285.14
39819,2017,107,1500,288.01,287.68,287.06
39820,2017,107,1600,287.53,289.61,289.22
39821,2017,107,1700,289.36,291.88,291.69
39822,2017,107,1800,290.0,293.4,293.6
39823,2017,107,1900,290.58,294.95,294.65
39824,2017,107,2000,291.22,295.9,295.3
39825,2017,107,2100,291.36,296.15,295.77
39826,2017,107,2200,291.36,295.97,295.53
39827,2017,107,2300,290.15,295.78,294.61
39828,2017,108,0,288.84,295.34,293.92
39829,2017,108,100,287.53,294.35,293.15
39830,2017,108,200,286.98,292.36,291.25
39831,2017,108,300,286.69,290.84,290.6
39832,2017,108,400,286.61,290.16,290.42
39833,2017,108,500,286.45,289.54,289.97
39834,2017,108,600,286.31,289.4,289.98
39835,2017,108,700,285.98,289.24,289.53
39836,2017,108,800,285.9,289.15,289.38
39837,2017,108,900,285.9,288.91,289.48
39838,2017,108,1000,285.98,288.74,289.46
39839,2017,108,1100,285.9,288.9,289.48
39840,2017,108,1200,286.06,288.66,289.48
39841,2017,108,1300,286.14,288.74,289.48
39842,2017,108,1400,286.3,288.58,289.48
39843,2017,108,1500,286.76,289.4,289.96
39844,2017,108,1600,287.22,290.96,290.87
39845,2017,108,1700,289.3,292.21,291.82
39846,2017,108,1800,290.15,293.84,293.38
39847,2017,108,1900,290.38,294.42,293.53
39848,2017,108,2000,292.08,294.78,293.69
39849,2017,108,2100,292.54,295.9,294.31
39850,2017,108,2200,292.87,296.03,294.54
39851,2017,108,2300,292.92,294.85,294.47
39852,2017,109,0,292.32,294.03,294.48
39853,2017,109,100,290.69,293.34,293.07
39854,2017,109,200,289.77,292.28,290.79
39855,2017,109,300,288.15,291.15,290.65
39856,2017,109,400,286.99,290.3,290.31
39857,2017,109,500,286.46,289.48,290.3
39858,2017,109,600,286.14,289.33,289.53
39859,2017,109,700,285.56,288.87,289.56
39860,2017,109,800,284.64,289.06,289.32
39861,2017,109,900,284.39,289.15,289.24
39862,2017,109,1000,283.89,288.87,289.48
39863,2017,109,1100,283.81,288.6,289.4
39864,2017,109,1200,283.22,288.14,289.31
39865,2017,109,1300,283.06,288.31,289.32
39866,2017,109,1400,282.98,288.36,289.15
39867,2017,109,1500,284.91,289.55,289.73
39868,2017,109,1600,288.08,291.02,290.4
39869,2017,109,1700,289.44,292.57,291.15
39870,2017,109,1800,290.94,293.95,293.81
39871,2017,109,1900,292.08,294.69,294.56
39872,2017,109,2000,292.51,294.82,295.07
39873,2017,109,2100,292.72,295.03,294.74
39874,2017,109,2200,293.22,295.22,294.07
39875,2017,109,2300,293.29,295.83,292.92
39876,2017,110,0,292.07,295.29,292.46
39877,2017,110,100,291.46,294.42,291.4
39878,2017,110,200,290.38,293.22,290.23
39879,2017,110,300,289.06,291.81,289.48
39880,2017,110,400,288.64,290.96,288.82
39881,2017,110,500,289.17,289.84,287.68
39882,2017,110,600,288.23,289.31,287.53
39883,2017,110,700,287.73,289.23,286.98
39884,2017,110,800,287.15,288.64,286.53
39885,2017,110,900,286.9,287.9,286.98
39886,2017,110,1000,286.73,287.31,286.07
39887,2017,110,1100,286.31,286.9,285.51
39888,2017,110,1200,285.81,286.73,285.24
39889,2017,110,1300,285.48,286.64,285.48
39890,2017,110,1400,285.14,286.57,285.72
39891,2017,110,1500,286.64,288.77,287.22
39892,2017,110,1600,289.85,290.71,289.98
39893,2017,110,1700,290.06,292.83,292.4
39894,2017,110,1800,291.14,294.02,293.65
39895,2017,110,1900,291.22,294.96,294.07
39896,2017,110,2000,293.35,296.21,294.85
39897,2017,110,2100,294.3,296.78,294.91
39898,2017,110,2200,294.43,297.42,295.01
39899,2017,110,2300,294.22,297.15,294.54
39900,2017,111,0,294.16,297.21,294.0
39901,2017,111,100,292.63,296.23,293.46
39902,2017,111,200,291.31,294.35,292.07
39903,2017,111,300,288.65,292.68,290.51
39904,2017,111,400,288.15,292.01,289.39
39905,2017,111,500,287.05,292.13,288.14
39906,2017,111,600,286.5,291.3,287.98
39907,2017,111,700,287.09,290.64,286.76
39908,2017,111,800,286.92,289.72,286.73
39909,2017,111,900,286.01,289.14,285.64
39910,2017,111,1000,285.59,288.81,285.89
39911,2017,111,1100,283.59,287.89,285.89
39912,2017,111,1200,283.5,287.3,285.48
39913,2017,111,1300,283.5,286.81,285.06
39914,2017,111,1400,283.52,287.07,286.14
39915,2017,111,1500,286.45,290.38,289.14
39916,2017,111,1600,288.89,293.01,291.9
39917,2017,111,1700,290.98,294.96,295.07
39918,2017,111,1800,292.38,297.78,297.23
39919,2017,111,1900,293.69,300.09,298.69
39920,2017,111,2000,295.08,300.65,299.92
39921,2017,111,2100,295.84,300.39,299.62
39922,2017,111,2200,296.97,301.64,298.85
39923,2017,111,2300,296.4,301.81,298.62
39924,2017,112,0,296.66,302.1,297.23
39925,2017,112,100,296.15,301.66,295.86
