,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
5092,2017,84,1600,285.61,65.0,1019.0,5.0,F
2720,2014,150,900,284.33,81.0,1014.0,3.0,T
2956,2015,7,700,282.48,96.0,1035.0,3.0,T
3936,2016,204,300,292.6,88.0,1012.0,2.0,F
557,2013,53,1400,277.9,70.0,1019.0,2.0,T
5187,2016,334,1900,287.3,62.0,1021.0,1.0,F
1895,2015,143,400,285.41,96.0,1029.0,4.0,T
3893,2017,214,900,289.45,93.0,1011.0,0.0,F
4850,2017,126,100,289.66,66.0,1013.0,13.0,F
738,2013,96,1500,285.47,71.0,1019.0,5.0,T
615,2014,57,400,285.11,71.0,1014.0,3.0,T
5084,2017,98,2000,286.91,62.0,1020.0,6.0,F
617,2014,75,2300,295.61,74.0,1006.0,5.0,T
2440,2012,301,900,283.3,62.0,1023.0,0.0,T
1922,2015,18,300,285.83,92.0,1037.0,1.0,T
1312,2013,101,1100,287.45,62.0,1019.0,6.0,T
5156,2013,264,400,291.72,81.0,1009.0,2.0,F
2314,2014,240,900,288.05,99.0,1030.0,1.0,T
3725,2014,252,1100,284.68,100.0,1027.0,1.0,F
3352,2016,52,1500,279.36,89.0,1022.0,2.0,F
5737,2012,343,1000,281.21,87.0,1020.0,1.0,F
3340,2016,159,1500,288.72,72.0,1013.0,3.0,F
4489,2017,66,300,284.52,48.0,1022.0,4.0,F
1859,2014,321,800,283.44,98.0,1037.0,2.0,T
1577,2015,157,100,291.05,69.0,1022.0,3.0,T
4766,2016,357,600,280.56,81.0,1018.0,1.0,F
5087,2016,114,1800,290.02,37.0,1018.0,6.0,F
2508,2014,321,400,285.41,89.0,1037.0,1.0,T
2060,2014,188,1700,294.55,67.0,1011.0,1.0,T
1096,2015,290,2300,293.31,60.0,1014.0,6.0,T
631,2013,275,1200,284.65,98.0,1028.0,1.0,T
3425,2017,168,2000,302.07,69.0,1011.0,5.0,F
2137,2013,291,700,286.89,82.0,1014.0,1.0,T
4808,2016,23,1700,285.68,87.0,1019.0,7.0,F
228,2015,114,1400,284.34,95.0,1027.0,6.0,T
