,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
2609,2017,222,1800,290.69,77.0,1015.0,1.0,F
5649,2013,153,2300,300.81,61.0,1015.0,3.0,F
4054,2014,306,500,285.96,95.0,1029.0,4.0,F
2695,2013,2,1300,278.39,75.0,1024.0,3.0,F
1864,2016,181,1300,285.98,87.0,1015.0,4.0,F
3926,2013,233,1800,295.01,84.0,1013.0,1.0,F
1698,2012,279,200,291.24,68.0,1013.0,3.0,F
2517,2017,136,1200,283.89,93.0,1018.0,6.0,F
3608,2016,26,1600,280.96,83.0,1023.0,1.0,F
876,2016,208,1600,294.68,72.0,1014.0,2.0,F
1146,2014,32,400,282.8,68.0,1019.0,0.0,F
490,2015,196,1300,288.57,87.0,1012.0,2.0,T
3116,2017,168,200,301.12,69.0,1011.0,4.0,F
3735,2013,200,200,293.89,95.0,1018.0,2.0,F
4268,2016,216,700,288.37,82.0,1015.0,5.0,F
955,2017,232,1700,291.16,77.0,1013.0,1.0,F
4639,2013,10,1700,280.6,98.0,1033.0,7.0,F
551,2015,235,1500,290.08,77.0,1017.0,2.0,T
3578,2017,43,900,283.57,81.0,1023.0,4.0,F
5256,2015,133,900,283.86,93.0,1027.0,4.0,F
812,2013,59,0,290.86,47.0,1022.0,9.0,F
5929,2014,357,1400,283.62,99.0,1035.0,0.0,F
574,2013,254,1300,289.29,98.0,1013.0,0.0,T
1557,2017,54,800,280.31,61.0,1023.0,6.0,F
1456,2014,359,200,284.96,99.0,1029.0,8.0,F
1062,2014,131,1400,286.33,65.0,1017.0,1.0,F
2399,2013,178,300,292.92,96.0,1015.0,2.0,F
39,2015,293,600,289.62,87.0,1019.0,4.0,T
5005,2014,356,1300,284.96,100.0,1037.0,1.0,F
2562,2016,270,2100,309.27,28.0,1012.0,1.0,F
2481,2014,273,1500,288.35,94.0,1027.0,1.0,F
170,2013,277,700,292.27,27.0,1016.0,2.0,T
3110,2015,359,500,279.33,82.0,1020.0,2.0,F
493,2015,219,600,291.02,77.0,1011.0,4.0,T
1023,2015,224,1300,287.12,87.0,1016.0,2.0,F
1942,2015,3,1600,278.41,100.0,1037.0,1.0,F
2402,2016,280,1800,290.67,68.0,1023.0,0.0,F
4591,2013,2,100,282.28,40.0,1024.0,1.0,F
3305,2013,153,200,297.61,78.0,1012.0,1.0,F
3693,2014,344,1800,286.29,93.0,1027.0,1.0,F
829,2017,1,200,281.89,75.0,1016.0,2.0,F
377,2014,182,1200,288.42,91.0,1014.0,1.0,T
2990,2017,102,300,289.55,63.0,1015.0,3.0,F
2613,2014,347,300,283.88,100.0,1029.0,2.0,F
5393,2017,246,2000,304.9,27.0,1013.0,2.0,F
2978,2015,306,700,289.72,88.0,1014.0,3.0,F
2882,2014,352,1900,284.33,100.0,1035.0,2.0,F
692,2015,88,1500,285.11,90.0,1033.0,1.0,T
5960,2014,285,0,291.68,81.0,1028.0,1.0,F
660,2013,312,1300,282.75,82.0,1017.0,1.0,T
2315,2016,11,1200,284.07,87.0,1025.0,2.0,F
3121,2014,120,1200,287.69,73.0,1031.0,1.0,F
2064,2017,82,1800,286.05,30.0,1027.0,6.0,F
3773,2017,292,1700,286.7,100.0,1016.0,2.0,F
5788,2014,231,700,287.49,100.0,1022.0,2.0,F
5457,2017,163,1800,290.35,88.0,1012.0,4.0,F
2885,2016,238,700,287.69,87.0,1016.0,5.0,F
2688,2017,188,1100,289.86,94.0,1010.0,1.0,F
2835,2015,132,700,284.71,85.0,1025.0,6.0,F
4511,2016,71,200,288.48,93.0,1019.0,3.0,F
2425,2015,212,400,293.65,82.0,1016.0,7.0,F
3283,2012,317,2100,287.01,37.0,1023.0,6.0,F
256,2012,321,1100,284.65,67.0,1013.0,3.0,T
3491,2012,284,1000,284.67,88.0,1017.0,0.0,F
51,2015,298,2300,291.72,80.0,1028.0,3.0,T
4206,2017,154,1200,287.06,93.0,1019.0,2.0,F
3684,2013,270,2300,296.69,56.0,1016.0,1.0,F
1077,2013,223,0,294.72,72.0,1012.0,4.0,F
1888,2013,42,800,280.46,52.0,1019.0,0.0,F
3434,2012,335,100,287.97,72.0,1015.0,3.0,F
2690,2016,255,1500,287.8,82.0,1019.0,3.0,F
61,2014,172,200,293.5,65.0,1021.0,2.0,T
